TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,BOB,BPI,CPA,CPR,DOK,DUN,LYN,MB,MOR,REI,REW,RTB,RTH,SAG,SE,SEL,SPW,STH,TOL,WIL,WOL
1332,22.65,56.48,15.0,35.13,7.65,21.35,14.42,21.42,12.13,19.26,12.0,14.81,7.84,3.1,20.65,26.71,54.0,20.65,38.48,6.06,15.52,16.65,23.52,11.0,25.0,14.29,14.81,6.84,3.94,19.06,133.85714285714286,149.16666666666666,142.0,159.0,132.66666666666666,109.07692307692308,198.86666666666667,121.21428571428571,132.68421052631578,139.0,184.54545454545453,130.1875,118.8,124.16666666666667,127.33333333333333,132.2,190.2,117.7,147.0,123.64285714285714,177.2
1333,21.83,47.83,15.93,30.79,5.9,17.03,9.55,14.79,7.93,20.28,12.34,13.21,6.93,1.9,15.41,22.69,50.41,15.55,30.1,7.14,20.31,10.34,14.38,9.59,21.0,14.62,12.41,6.03,2.24,15.28,160.42857142857142,169.25,90.0,98.0,182.38888888888889,119.6923076923077,152.53333333333333,143.64285714285714,161.1578947368421,164.88888888888889,142.63636363636363,161.9375,114.5,181.77777777777777,192.44444444444446,123.2,200.6,135.7,239.33333333333334,155.64285714285714,149.7
1334,23.37,50.53,15.77,31.4,7.6,19.13,11.93,17.6,9.97,22.23,13.87,12.37,6.03,1.83,17.47,21.43,50.07,14.67,31.0,6.77,19.07,12.63,17.73,9.43,20.63,12.4,12.43,5.97,2.23,17.4,131.71428571428572,147.66666666666666,107.0,131.0,110.72222222222223,152.0,129.0,129.35714285714286,158.89473684210526,133.77777777777777,135.1818181818182,141.5,132.8,127.66666666666667,139.11111111111111,124.2,132.5,135.4,136.16666666666666,150.85714285714286,137.8
1335,22.61,54.29,16.68,35.43,5.93,18.86,14.39,21.11,10.11,23.14,14.36,14.25,6.82,3.04,21.43,24.04,54.46,17.82,37.64,6.21,16.82,14.82,21.68,10.89,24.93,14.32,14.54,6.54,3.32,20.25,247.42857142857142,260.75,270.0,267.0,234.0,250.07692307692307,253.0,270.2142857142857,215.05263157894737,226.44444444444446,274.8181818181818,193.5,260.7,244.55555555555554,267.8888888888889,259.8,257.8,244.6,261.8333333333333,264.92857142857144,269.3
1336,23.55,53.58,16.09,33.09,7.45,20.48,11.45,17.73,10.61,22.82,12.85,10.85,5.18,1.67,14.85,23.15,53.55,16.58,33.48,6.58,20.06,9.21,13.12,9.09,22.03,13.73,11.79,5.52,3.15,17.42,69.5,53.583333333333336,69.0,56.0,77.33333333333333,70.92307692307692,63.6,46.92857142857143,66.26315789473684,73.44444444444444,42.72727272727273,79.0625,46.7,74.38888888888889,69.05555555555556,61.6,66.9,80.3,69.16666666666667,50.57142857142857,44.8
1337,22.03,57.67,16.9,40.93,5.13,16.73,11.0,15.83,12.53,22.83,10.17,15.93,6.67,3.03,18.0,25.87,56.67,18.77,36.4,7.1,20.27,14.27,21.1,11.5,25.5,16.13,13.53,7.8,3.53,15.2,305.85714285714283,294.8333333333333,294.0,287.0,302.05555555555554,299.7692307692308,330.46666666666664,276.7142857142857,285.42105263157896,317.77777777777777,300.90909090909093,306.75,281.8,305.8888888888889,305.94444444444446,273.8,319.9,305.1,328.3333333333333,275.64285714285717,308.1
1338,29.26,60.58,23.06,43.23,6.19,17.35,13.0,19.32,14.77,24.77,17.9,12.1,7.13,3.81,16.45,23.06,55.74,16.84,37.16,6.23,18.58,11.81,17.06,10.39,19.52,12.84,13.23,5.39,3.16,17.23,2.2857142857142856,2.3333333333333335,2.0,2.0,4.166666666666667,2.6153846153846154,5.266666666666667,3.5,5.368421052631579,4.222222222222222,2.727272727272727,2.9375,2.4,3.888888888888889,5.388888888888889,2.5,2.0,1.9,3.1666666666666665,5.071428571428571,3.0
1339,25.0,53.9,17.03,34.84,7.97,19.06,12.13,18.19,10.71,22.97,15.32,14.23,5.65,2.29,20.29,22.35,51.61,16.74,34.65,5.61,16.97,16.52,23.87,10.16,21.23,11.48,13.84,7.1,3.06,18.97,119.5,133.83333333333334,112.0,110.0,129.33333333333334,141.07692307692307,111.26666666666667,108.28571428571429,160.8421052631579,122.44444444444444,107.0909090909091,135.3125,106.9,128.72222222222223,128.94444444444446,100.5,119.4,122.0,109.83333333333333,104.92857142857143,107.9
1340,26.13,57.77,16.45,32.19,9.68,25.58,11.77,17.16,11.81,21.81,15.16,13.61,7.55,2.87,16.68,25.16,55.39,19.48,39.0,5.68,16.39,12.35,17.52,10.81,22.84,13.13,14.68,6.81,2.61,16.65,110.21428571428571,124.83333333333333,116.0,121.0,111.11111111111111,131.6153846153846,78.66666666666667,107.85714285714286,130.21052631578948,122.66666666666667,95.9090909090909,132.25,112.8,109.83333333333333,113.83333333333333,103.2,110.7,123.0,87.5,105.57142857142857,104.8
1341,24.07,57.97,18.59,40.52,5.48,17.45,14.59,22.86,12.93,23.28,12.38,15.48,7.52,2.41,19.48,25.03,56.45,18.93,39.07,6.1,17.38,14.69,22.83,12.21,25.0,12.83,16.28,6.17,3.34,19.69,290.64285714285717,286.6666666666667,293.0,324.0,283.3333333333333,320.9230769230769,290.3333333333333,323.5,319.89473684210526,268.1111111111111,279.27272727272725,274.875,325.5,302.94444444444446,317.1666666666667,304.1,292.7,266.9,310.6666666666667,312.42857142857144,312.1
1342,20.97,49.48,15.28,31.38,5.69,18.1,12.0,17.83,9.45,23.24,10.52,16.66,7.0,3.0,17.72,23.9,54.1,18.41,37.52,5.48,16.59,11.1,17.59,10.79,22.55,11.93,13.59,8.17,2.97,17.66,213.07142857142858,225.75,254.0,240.0,236.22222222222223,272.53846153846155,258.46666666666664,215.5,241.31578947368422,231.88888888888889,220.0909090909091,211.3125,229.7,223.77777777777777,211.05555555555554,227.4,192.5,240.7,187.33333333333334,216.71428571428572,217.4
1343,20.12,47.0,13.35,28.88,6.77,18.12,10.58,14.08,7.73,22.62,11.08,13.35,5.85,2.92,19.62,19.65,48.42,15.69,34.81,3.96,13.62,14.46,20.77,10.0,21.62,9.15,11.88,6.58,3.42,15.31,281.64285714285717,295.5,271.0,273.0,276.5,238.0,217.6,287.42857142857144,278.05263157894734,258.8888888888889,271.1818181818182,233.25,271.4,284.0,298.1666666666667,279.3,283.0,267.2,301.3333333333333,287.7142857142857,276.2
1344,27.66,61.06,20.81,39.78,6.84,21.28,16.31,24.0,13.66,23.94,14.88,14.5,7.88,3.59,16.28,28.44,63.31,21.31,42.44,7.12,20.88,12.66,18.34,13.41,23.16,15.84,14.69,7.19,3.94,20.66,73.0,64.08333333333333,76.0,62.0,90.22222222222223,65.6923076923077,79.6,65.07142857142857,51.89473684210526,71.44444444444444,66.81818181818181,73.25,58.4,83.05555555555556,81.5,64.9,79.8,71.6,83.83333333333333,67.85714285714286,66.2
1345,24.82,55.59,18.12,36.47,6.71,19.12,13.0,18.56,9.68,24.56,15.12,11.65,7.24,4.82,17.35,21.15,54.44,15.59,37.5,5.56,16.94,11.26,16.88,11.26,23.26,12.26,15.12,5.29,2.88,17.35,20.857142857142858,27.666666666666668,20.0,17.0,20.944444444444443,20.307692307692307,21.533333333333335,20.785714285714285,13.736842105263158,17.77777777777778,26.545454545454547,23.75,14.8,18.555555555555557,24.11111111111111,17.8,34.1,18.6,42.666666666666664,21.0,19.3
1346,24.45,56.68,19.97,42.55,4.48,14.13,13.0,20.94,15.06,23.0,12.23,14.45,6.61,2.48,18.35,23.65,53.97,17.48,37.39,6.16,16.58,13.9,19.84,10.32,21.77,13.19,13.58,7.19,3.87,19.03,277.0,269.4166666666667,278.0,277.0,279.1666666666667,261.84615384615387,205.06666666666666,273.35714285714283,255.21052631578948,281.6666666666667,273.0,264.75,293.7,280.72222222222223,270.27777777777777,289.2,243.2,281.0,228.0,267.7142857142857,272.8
1347,26.52,57.0,21.76,43.31,4.76,13.69,17.0,25.07,12.38,29.14,13.86,16.52,6.14,4.38,18.48,25.48,63.21,17.24,38.55,8.24,24.66,13.34,19.07,11.69,22.59,13.97,12.38,8.41,2.52,20.38,215.71428571428572,184.25,165.0,147.0,200.66666666666666,196.07692307692307,236.46666666666667,221.71428571428572,216.05263157894737,185.0,175.72727272727272,192.5625,187.6,231.0,235.22222222222223,188.6,196.6,215.7,280.8333333333333,220.64285714285714,166.5
1348,29.41,61.19,23.0,45.06,6.41,16.12,14.66,21.22,13.06,23.53,16.19,13.19,7.56,3.44,17.25,26.66,58.41,20.47,39.62,6.19,18.78,13.12,19.53,11.34,22.44,14.22,15.19,5.94,3.03,19.12,70.64285714285714,64.41666666666667,67.0,59.0,59.388888888888886,67.15384615384616,50.4,67.21428571428571,64.0,51.44444444444444,63.36363636363637,54.125,65.8,60.44444444444444,58.94444444444444,72.4,70.3,42.6,68.66666666666667,67.21428571428571,58.2
1349,22.41,52.81,15.59,35.0,6.81,17.81,12.12,17.59,9.12,22.78,13.84,13.28,4.78,2.19,18.34,24.81,56.06,17.88,37.16,6.94,18.91,14.47,20.75,11.94,23.78,12.81,11.88,6.97,2.72,17.47,204.57142857142858,216.5,224.0,230.0,233.61111111111111,218.84615384615384,264.06666666666666,198.28571428571428,220.78947368421052,233.55555555555554,237.1818181818182,216.875,204.0,246.88888888888889,240.94444444444446,212.5,211.3,230.6,212.16666666666666,201.0,236.8
1350,25.09,54.94,18.47,34.84,6.62,20.09,12.53,18.44,9.47,21.22,11.94,11.88,7.5,3.31,19.66,22.72,52.22,17.28,36.19,5.44,16.03,16.38,22.84,11.62,23.62,11.62,14.94,5.81,3.06,17.91,137.35714285714286,140.58333333333334,109.0,112.0,126.88888888888889,120.15384615384616,108.0,145.28571428571428,124.89473684210526,124.0,142.36363636363637,135.75,129.9,138.33333333333334,152.72222222222223,136.6,153.3,95.3,156.0,151.85714285714286,142.7
1351,26.0,58.19,18.97,38.45,7.03,19.74,13.19,19.48,11.45,24.55,13.06,14.0,7.13,3.65,18.84,25.23,58.52,18.32,38.42,6.9,20.1,13.35,20.45,12.55,24.23,13.35,14.19,6.52,2.87,18.48,171.35714285714286,137.33333333333334,172.0,152.0,180.61111111111111,180.69230769230768,146.6,152.21428571428572,131.94736842105263,187.22222222222223,143.9090909090909,173.6875,158.5,157.66666666666666,142.16666666666666,150.9,142.8,192.7,152.0,151.92857142857142,133.8
1352,25.15,52.88,18.65,36.53,6.5,16.35,13.94,19.71,10.15,23.18,15.29,15.41,8.62,3.35,19.88,22.32,52.5,15.79,34.71,6.53,17.79,13.85,20.82,10.94,20.71,12.82,16.12,6.68,2.97,17.71,167.5,152.5,137.0,151.0,168.27777777777777,150.76923076923077,170.46666666666667,167.14285714285714,145.21052631578948,158.44444444444446,156.45454545454547,150.6875,161.4,177.5,172.88888888888889,145.9,138.2,193.0,183.33333333333334,165.0,130.0
1353,22.66,54.62,17.44,36.97,5.22,17.66,12.62,17.56,11.94,24.75,11.09,15.47,5.97,5.91,17.56,24.31,58.03,19.53,42.81,4.78,15.22,13.19,19.06,12.16,22.62,12.22,11.84,7.31,3.56,17.0,142.14285714285714,157.75,151.0,158.0,158.16666666666666,137.76923076923077,164.46666666666667,149.5,117.3157894736842,144.11111111111111,164.27272727272728,148.3125,148.2,170.66666666666666,179.33333333333334,147.9,162.4,141.9,132.0,152.57142857142858,184.3
1354,24.37,54.81,19.63,39.78,4.74,15.04,13.89,20.63,12.44,26.07,12.89,17.59,5.81,3.04,17.07,24.59,58.74,18.33,39.04,6.26,19.7,12.33,19.0,11.63,21.41,12.44,13.04,7.37,2.93,19.04,287.07142857142856,268.0,276.0,262.0,295.1111111111111,299.0,277.46666666666664,299.92857142857144,303.36842105263156,287.55555555555554,260.90909090909093,281.625,302.3,307.55555555555554,309.6666666666667,296.0,279.3,310.1,303.5,295.14285714285717,280.9
1355,24.42,55.61,17.97,36.55,6.45,19.06,13.06,18.58,11.55,22.42,11.55,13.03,4.45,1.55,18.06,26.77,56.39,21.52,40.35,5.26,16.03,12.81,18.48,10.71,22.42,12.29,11.42,6.55,3.39,17.77,252.78571428571428,265.0833333333333,223.0,249.0,238.72222222222223,236.69230769230768,210.93333333333334,259.0,245.73684210526315,228.33333333333334,243.36363636363637,244.9375,239.3,250.94444444444446,272.44444444444446,247.5,261.4,206.1,270.8333333333333,262.85714285714283,255.9
1356,21.4,51.1,15.2,34.7,6.2,16.4,14.33,19.63,10.17,21.3,12.67,14.8,6.03,2.4,21.33,21.3,49.27,15.5,32.73,5.8,16.53,17.77,24.43,10.6,22.83,11.37,14.17,6.63,3.33,19.37,145.57142857142858,150.16666666666666,150.0,132.0,142.88888888888889,127.92307692307692,194.8,146.35714285714286,97.52631578947368,146.22222222222223,149.27272727272728,138.875,121.0,126.05555555555556,133.16666666666666,124.3,187.8,142.8,184.5,147.42857142857142,141.0
1357,27.65,57.16,19.87,37.45,7.77,19.71,10.39,14.84,10.45,23.1,16.77,15.9,7.74,3.81,17.61,24.9,57.32,18.9,38.9,6.0,18.42,14.1,19.65,12.32,21.61,13.48,15.06,7.84,2.87,15.68,242.42857142857142,237.0,190.0,200.0,233.5,212.30769230769232,215.4,248.35714285714286,220.42105263157896,231.44444444444446,249.63636363636363,215.3125,247.1,241.72222222222223,241.11111111111111,243.9,234.4,222.9,240.33333333333334,235.92857142857142,229.2
1358,25.0,56.88,16.96,35.0,8.04,21.88,16.88,23.88,12.88,23.96,17.19,14.77,7.46,2.15,22.42,24.58,54.69,18.62,37.58,5.96,17.12,16.81,25.92,11.42,23.54,15.0,14.69,6.38,2.96,21.12,190.85714285714286,189.25,125.0,138.0,159.72222222222223,158.84615384615384,143.26666666666668,204.35714285714286,178.8421052631579,137.77777777777777,170.1818181818182,156.25,167.6,170.66666666666666,196.5,174.2,201.5,138.9,265.6666666666667,210.92857142857142,169.1
1359,20.93,45.37,12.93,22.7,8.0,22.67,11.03,16.07,6.03,19.8,13.53,13.07,6.63,1.07,15.3,22.83,51.4,16.3,32.0,6.53,19.4,10.6,15.6,11.73,21.9,11.03,13.63,6.97,2.87,17.07,253.64285714285714,226.16666666666666,249.0,246.0,251.5,250.76923076923077,275.1333333333333,238.07142857142858,252.57894736842104,266.0,221.45454545454547,260.75,237.6,258.1111111111111,236.05555555555554,240.1,212.2,289.2,237.83333333333334,239.57142857142858,216.9
1360,21.93,51.13,17.17,36.93,4.77,14.2,11.77,16.9,9.07,20.9,11.03,13.13,5.5,3.67,18.67,21.37,50.23,16.2,35.47,5.17,14.77,13.97,19.6,10.63,22.73,11.03,14.43,6.4,3.43,17.07,150.0,141.5,156.0,162.0,141.94444444444446,143.3846153846154,164.0,134.64285714285714,99.52631578947368,136.33333333333334,140.27272727272728,172.125,119.1,136.5,134.77777777777777,129.2,160.9,131.3,165.83333333333334,130.57142857142858,146.7
1361,24.13,54.1,18.06,36.97,6.06,17.13,13.1,18.58,12.29,21.45,12.94,12.84,8.06,2.52,17.16,21.1,50.87,15.52,33.68,5.58,17.19,12.35,17.42,10.52,20.74,11.45,14.68,5.9,3.58,17.52,50.142857142857146,66.91666666666667,43.0,44.0,45.55555555555556,62.23076923076923,44.0,59.42857142857143,54.578947368421055,51.22222222222222,51.54545454545455,42.8125,56.9,59.666666666666664,70.55555555555556,48.9,51.4,40.0,63.5,62.42857142857143,57.9
1362,22.68,53.32,15.71,33.64,6.96,19.68,14.68,21.18,9.89,21.46,12.43,13.14,5.07,2.25,18.96,25.86,55.25,18.32,35.25,7.54,20.0,13.96,20.32,10.93,23.61,14.43,13.11,5.25,3.04,19.04,195.14285714285714,209.75,232.0,238.0,171.0,243.3846153846154,204.93333333333334,182.14285714285714,214.47368421052633,190.0,212.45454545454547,225.3125,208.3,181.72222222222223,170.88888888888889,200.2,219.9,188.3,165.5,180.57142857142858,212.9
1363,24.46,55.14,20.57,42.04,3.89,13.11,13.71,20.29,12.29,22.57,12.18,14.54,5.57,2.82,16.36,25.54,56.36,19.14,38.43,6.39,17.93,11.89,17.39,11.18,21.46,14.25,12.93,6.79,4.29,18.18,196.35714285714286,194.75,193.0,193.0,169.77777777777777,199.30769230769232,155.8,195.5,191.21052631578948,185.88888888888889,205.63636363636363,186.6875,181.7,188.38888888888889,193.88888888888889,188.0,201.6,158.3,199.83333333333334,200.78571428571428,199.22222222222223
1364,23.07,51.6,17.83,36.0,5.23,15.6,14.17,20.4,10.53,21.9,12.67,15.43,6.9,2.53,19.17,22.7,50.93,15.93,32.8,6.77,18.13,13.37,20.0,10.1,21.63,13.03,16.07,7.23,2.1,20.0,187.07142857142858,209.83333333333334,174.0,166.0,151.11111111111111,192.53846153846155,193.73333333333332,192.78571428571428,168.26315789473685,185.44444444444446,214.36363636363637,158.875,189.6,165.61111111111111,181.66666666666666,192.5,198.6,148.0,189.5,189.42857142857142,195.8
1365,23.16,50.61,17.48,34.29,5.68,16.32,13.45,18.97,9.94,25.26,12.48,16.74,5.65,4.77,18.19,22.68,54.9,16.77,37.61,5.9,17.29,14.29,20.84,10.77,20.23,11.45,12.03,7.45,2.61,18.1,186.42857142857142,204.66666666666666,148.0,167.0,148.94444444444446,158.3846153846154,118.73333333333333,189.21428571428572,119.36842105263158,154.11111111111111,182.0909090909091,158.9375,166.1,154.72222222222223,179.38888888888889,180.1,222.8,127.5,223.66666666666666,195.21428571428572,193.2
1366,19.84,50.32,15.76,37.52,4.08,12.8,11.92,17.28,10.56,20.84,10.52,17.24,8.36,2.12,19.52,21.92,48.88,17.28,34.68,4.64,14.2,15.64,21.92,9.96,22.92,11.16,16.8,8.24,4.48,17.56,236.21428571428572,203.83333333333334,303.0,272.0,281.72222222222223,309.38461538461536,311.8666666666667,199.42857142857142,307.3157894736842,300.22222222222223,197.36363636363637,295.0,250.3,270.8888888888889,228.61111111111111,234.5,188.0,287.9,163.16666666666666,196.78571428571428,232.1
1367,21.67,53.53,16.23,36.33,5.43,17.2,11.63,17.6,11.03,22.57,12.57,15.6,6.1,4.27,16.67,23.97,57.03,16.67,37.57,7.3,19.47,13.27,18.7,12.43,23.37,14.0,12.77,8.67,2.57,16.2,308.57142857142856,315.25,298.0,297.0,304.3888888888889,291.84615384615387,306.26666666666665,310.35714285714283,307.4736842105263,300.77777777777777,312.09090909090907,274.625,303.7,306.94444444444446,306.1666666666667,307.7,308.9,282.1,321.1666666666667,312.07142857142856,304.9
1368,25.04,55.46,19.58,38.81,5.46,16.65,11.38,18.27,10.31,24.19,13.46,13.73,6.23,4.46,20.04,23.04,55.35,17.12,39.35,5.92,16.0,16.15,23.77,12.15,23.58,12.42,13.35,6.54,2.88,17.23,266.0,268.1666666666667,205.0,253.0,212.27777777777777,240.84615384615384,212.4,300.35714285714283,262.1578947368421,163.11111111111111,267.6363636363636,229.0,271.7,234.5,263.22222222222223,277.7,273.6,154.7,294.6666666666667,300.14285714285717,276.2
1369,24.0,56.31,19.07,40.9,4.93,15.41,14.17,20.55,10.34,23.03,11.03,15.38,5.48,3.24,17.07,29.52,63.0,22.07,42.66,7.45,20.34,15.1,21.59,13.62,25.41,18.0,11.59,7.86,2.83,17.72,333.57142857142856,335.75,339.0,343.0,328.0,333.7692307692308,339.53333333333336,333.7142857142857,326.36842105263156,331.1111111111111,337.90909090909093,331.0625,336.2,325.5,318.8333333333333,339.1,333.9,330.6,327.8333333333333,330.92857142857144,339.0
1370,25.76,56.81,20.76,42.19,5.0,14.62,11.43,16.29,11.62,19.29,13.38,11.9,9.9,2.52,17.48,22.43,49.76,16.1,31.52,6.33,18.24,14.24,20.19,10.81,20.57,12.57,16.19,6.05,3.52,15.1,231.07142857142858,203.33333333333334,184.0,197.0,199.28571428571428,210.6,187.6,191.35714285714286,225.4,223.66666666666666,172.9,186.5,213.0,213.64705882352942,207.2941176470588,192.8,209.0,228.2,222.8,198.625,196.6
1371,26.45,60.65,20.13,41.45,6.32,19.19,14.45,20.23,11.84,22.1,12.84,12.23,8.52,3.32,20.0,24.94,58.13,19.35,40.61,5.58,17.52,17.16,25.77,14.9,25.52,14.39,14.84,5.84,4.0,16.97,89.28571428571429,111.75,82.0,83.0,96.44444444444444,82.84615384615384,97.33333333333333,84.57142857142857,83.36842105263158,99.22222222222223,99.9090909090909,95.0625,83.5,85.0,84.88888888888889,91.2,126.9,92.8,88.16666666666667,81.64285714285714,105.7
1372,23.89,55.07,18.33,37.67,5.56,17.41,10.89,16.41,9.04,24.81,12.44,11.93,5.67,3.07,18.41,19.85,51.41,15.78,37.15,4.07,14.26,14.3,20.07,9.67,25.07,8.7,14.19,5.74,3.41,16.15,115.85714285714286,125.33333333333333,102.0,118.0,128.61111111111111,149.76923076923077,97.0,131.92857142857142,126.73684210526316,92.33333333333333,89.0909090909091,136.125,125.7,114.88888888888889,119.83333333333333,119.0,85.8,104.9,144.16666666666666,140.71428571428572,97.9
1373,28.91,61.09,23.73,45.64,5.18,15.45,14.67,22.15,12.18,23.82,15.27,13.06,8.85,4.7,14.76,26.64,61.09,19.97,41.36,6.67,19.73,10.09,14.73,12.73,23.73,15.06,16.82,6.82,3.48,19.03,67.5,35.416666666666664,66.0,60.0,73.61111111111111,73.15384615384616,76.0,61.5,59.8421052631579,65.88888888888889,50.54545454545455,58.6875,64.3,70.88888888888889,72.16666666666667,52.2,37.7,68.5,62.833333333333336,60.57142857142857,45.3
1374,23.31,54.24,17.24,37.17,6.07,17.07,10.93,16.93,11.97,23.07,10.79,15.0,5.86,3.59,17.79,23.76,55.97,16.62,36.0,7.14,19.97,14.14,18.9,11.45,22.41,13.45,12.21,6.62,2.9,17.07,219.07142857142858,228.0,207.0,234.0,219.11111111111111,200.53846153846155,220.06666666666666,235.0,204.21052631578948,189.33333333333334,260.3636363636364,211.5,215.0,249.94444444444446,264.8888888888889,220.8,270.9,192.1,251.16666666666666,226.07142857142858,269.0
1375,24.97,53.22,20.44,41.16,4.53,12.06,14.69,22.25,12.12,25.31,13.38,13.88,4.66,5.31,17.28,23.22,57.34,16.12,37.97,7.09,19.38,13.59,19.22,11.59,20.47,13.22,10.81,7.19,3.0,19.56,167.35714285714286,151.58333333333334,186.0,165.0,164.44444444444446,160.84615384615384,191.86666666666667,161.0,131.0,174.22222222222223,161.54545454545453,170.5,195.2,155.72222222222223,147.72222222222223,190.7,147.6,235.0,149.83333333333334,159.14285714285714,191.4
1376,29.0,64.33,21.9,45.37,7.1,18.97,13.63,21.43,13.3,22.57,11.13,13.43,9.3,5.0,18.53,25.43,58.53,20.27,42.87,5.17,15.67,15.27,21.13,13.4,25.37,12.6,19.5,6.5,4.57,19.33,65.85714285714286,60.75,62.0,69.0,57.888888888888886,57.84615384615385,43.666666666666664,61.142857142857146,51.8421052631579,47.77777777777778,40.36363636363637,57.4375,48.7,61.05555555555556,66.44444444444444,52.8,50.4,49.5,76.83333333333333,53.42857142857143,44.2
1377,28.67,60.58,19.17,36.5,9.5,24.08,12.33,16.92,9.75,26.33,18.25,14.25,5.75,5.5,15.83,29.17,65.67,21.92,45.83,7.25,19.83,11.83,17.58,10.75,22.92,16.25,10.08,7.92,3.17,15.17,244.92857142857142,245.0,242.0,211.0,237.14285714285714,226.4,256.0,283.2142857142857,336.9,270.8888888888889,220.55555555555554,281.75,240.0,223.58823529411765,194.1764705882353,220.4,315.8,233.4,268.6,248.0,209.1
1378,21.39,53.55,16.32,36.52,5.06,17.03,11.19,18.71,12.42,23.0,12.42,12.55,5.23,2.71,17.74,23.0,54.35,17.65,37.71,5.35,16.65,13.23,20.52,12.48,23.68,11.58,11.32,6.42,3.52,17.0,145.21428571428572,159.08333333333334,130.0,129.0,124.66666666666667,114.3076923076923,175.53333333333333,151.64285714285714,96.47368421052632,113.66666666666667,178.63636363636363,134.875,129.5,135.22222222222223,154.22222222222223,144.4,215.4,106.3,186.0,150.35714285714286,169.4
1379,23.55,54.72,20.1,43.69,3.45,11.03,15.76,21.83,10.48,22.83,10.34,10.03,4.66,1.83,18.83,23.34,52.34,16.41,33.38,6.93,18.97,14.97,20.9,9.48,23.62,12.17,12.1,4.41,3.21,19.86,114.35714285714286,120.33333333333333,157.0,148.0,132.33333333333334,124.92307692307692,122.73333333333333,122.14285714285714,89.52631578947368,128.66666666666666,112.0909090909091,111.6875,109.4,117.44444444444444,125.61111111111111,116.4,122.6,114.0,126.66666666666667,122.14285714285714,135.4
1380,22.1,54.28,16.86,38.14,5.24,16.14,13.52,20.59,12.9,23.9,10.41,17.21,5.41,2.38,16.72,25.97,57.24,19.86,39.07,6.1,18.17,11.83,18.34,10.66,22.9,13.21,13.14,9.03,3.1,18.41,340.64285714285717,344.4166666666667,337.0,338.0,336.05555555555554,335.2307692307692,319.3333333333333,344.14285714285717,326.2631578947368,340.6666666666667,341.8181818181818,333.0625,340.7,332.94444444444446,331.77777777777777,341.6,335.8,334.6,343.8333333333333,343.42857142857144,340.4
1381,22.28,48.38,17.69,36.28,4.59,12.1,15.24,19.07,8.9,21.0,13.48,14.69,5.83,0.9,18.83,24.31,50.14,19.03,34.17,5.28,15.97,13.9,19.48,8.45,19.55,12.07,13.17,6.52,3.83,19.14,243.64285714285714,294.5833333333333,235.0,258.0,221.94444444444446,207.46153846153845,191.93333333333334,267.42857142857144,244.6315789473684,229.44444444444446,288.54545454545456,194.5625,256.6,218.88888888888889,249.83333333333334,261.7,258.2,213.7,251.5,269.2142857142857,275.3
1382,25.77,56.97,21.27,42.7,4.5,14.27,14.07,21.07,12.1,26.63,14.73,17.03,6.37,4.73,21.0,24.93,59.37,18.77,40.63,6.17,18.73,15.13,23.23,12.17,22.87,13.47,14.1,7.6,3.63,18.43,169.42857142857142,158.33333333333334,183.0,161.0,193.5,164.30769230769232,155.8,163.92857142857142,200.1578947368421,181.66666666666666,154.0909090909091,191.3125,164.3,177.11111111111111,171.94444444444446,165.7,160.6,159.8,157.83333333333334,167.71428571428572,166.8
1383,22.57,54.33,13.8,30.23,8.77,24.1,11.77,18.27,10.23,22.4,12.53,15.83,5.87,4.27,20.9,24.2,55.27,18.3,38.3,5.9,16.97,16.63,24.57,12.57,25.1,14.23,14.2,7.03,1.97,18.9,296.57142857142856,294.5833333333333,299.0,303.0,286.27777777777777,297.7692307692308,260.2,277.7857142857143,304.63157894736844,298.55555555555554,294.09090909090907,265.0,301.7,287.8888888888889,278.3333333333333,302.8,285.1,297.2,263.1666666666667,274.42857142857144,286.7
1384,21.31,50.0,15.55,32.28,5.76,17.72,12.69,17.34,9.62,21.41,13.48,15.97,6.1,1.93,19.52,24.79,52.83,17.93,34.14,6.86,18.69,13.93,20.34,10.52,21.14,14.59,12.83,7.76,3.31,17.24,316.7857142857143,318.8333333333333,329.0,334.0,306.6666666666667,322.6923076923077,309.46666666666664,298.85714285714283,316.7894736842105,318.77777777777777,324.72727272727275,307.375,324.0,306.27777777777777,292.1666666666667,327.7,306.4,324.7,266.5,297.2142857142857,317.0
1385,24.03,56.48,19.88,42.76,4.15,13.73,13.64,20.97,13.76,22.91,11.91,14.58,7.3,3.48,17.94,24.39,54.61,18.48,38.21,5.91,16.39,12.67,19.06,11.09,22.88,13.61,14.15,7.55,4.33,18.91,94.35714285714286,100.08333333333333,114.0,94.0,117.55555555555556,92.6923076923077,148.13333333333333,81.07142857142857,97.73684210526316,109.55555555555556,102.72727272727273,117.4375,85.5,99.22222222222223,93.0,91.3,118.3,99.5,98.0,86.71428571428571,109.8
